id,event_id,match_id,contestant_id,player_id,player_name,player_id_shot_saved,player_name_shot_saved,saved_by_keeper,result,outside_box,shot_with,penalty,goal,x,y,shot_area,time_secs,period,competition_id,match_date,season
2779241605,682,csb274vne8zpiiyvsrgbnu7tg,ehd2iemqmschhj2ec0vayztzz,6z3a27dxffwacyxof0imvcfvu,Beto,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,1,ON_TARGET,0,HEAD,0,0,93.2,52.1,BOX_CENTRE,5226,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779242909,879,csb274vne8zpiiyvsrgbnu7tg,6eqit8ye8aomdsrrq0hk3v7gh,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,e8dina16u5kt5ho4u5igtmimt,J. Pickford,1,ON_TARGET,1,RIGHT_FOOT,0,0,78.8,36.6,OUTOF_BOX_CENTRE,5312,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779247187,721,csb274vne8zpiiyvsrgbnu7tg,ehd2iemqmschhj2ec0vayztzz,ceerfv28fygp7m2euv5n5uu39,I. Gueye,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,1,ON_TARGET,1,RIGHT_FOOT,0,0,80.6,68.9,OUTOF_BOX_CENTRE,5567,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2610355003,163,csff8mmvsxcjxj16b58omglck,4txjdaqveermfryvbfrr4taf7,9qdm0nxg1g046olii48z3crf9,"K. Zouma""""",e8dina16u5kt5ho4u5igtmimt,"J. Pickford""""",1,ON_TARGET,0,HEAD,0,0,88.2,37.1,BOX_CENTRE,848,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-29Z,23/24
2610367121,234,csff8mmvsxcjxj16b58omglck,ehd2iemqmschhj2ec0vayztzz,6kih58n0fzlod6c792xpey57t,"J. Harrison""""",9eaevg9okpy4gcm6yofg7vbv9,"A. Areola""""",1,ON_TARGET,0,LEFT_FOOT,0,0,84.1,45.9,BOX_CENTRE,1495,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-29Z,23/24
2610421729,505,csff8mmvsxcjxj16b58omglck,ehd2iemqmschhj2ec0vayztzz,374kcix9j7e1cob4uxmfncwyd,"D. Calvert-Lewin""""",NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,0,1,84.8,46.4,BOX_CENTRE,3026,2,2kwbbcootiqqgmrzs6o5inle5,2023-10-29Z,23/24
2610434869,560,csff8mmvsxcjxj16b58omglck,ehd2iemqmschhj2ec0vayztzz,8g7clz1z04oqjxhg8xnqc7105,"A. DoucourÃƒÂ©""""",9eaevg9okpy4gcm6yofg7vbv9,"A. Areola""""",1,ON_TARGET,1,RIGHT_FOOT,0,0,78.4,50.9,OUTOF_BOX_CENTRE,3549,2,2kwbbcootiqqgmrzs6o5inle5,2023-10-29Z,23/24
2610441685,592,csff8mmvsxcjxj16b58omglck,ehd2iemqmschhj2ec0vayztzz,7qgt7sht6py670pt6t4wjhqay,"D. McNeil""""",9eaevg9okpy4gcm6yofg7vbv9,"A. Areola""""",1,ON_TARGET,1,LEFT_FOOT,0,0,72.4,54.8,OUTOF_BOX_CENTRE,3884,2,2kwbbcootiqqgmrzs6o5inle5,2023-10-29Z,23/24
2610471181,1004,csff8mmvsxcjxj16b58omglck,4txjdaqveermfryvbfrr4taf7,exviw7gzg5p3vaiwaq4ujw9ud,"S. Benrahma""""",e8dina16u5kt5ho4u5igtmimt,"J. Pickford""""",1,ON_TARGET,0,RIGHT_FOOT,0,0,87.2,66.6,BOX_LEFT,5396,2,2kwbbcootiqqgmrzs6o5inle5,2023-10-29Z,23/24
2779343483,184,cspm52r4xvet3vz4kywzdug44,1c8m2ko0wxq1asfkuykurdr0y,4wic6z72nwmhkheme209fcmp5,E. Eze,2f79rc4i712sxstahjkq6pxp1,B. Leno,1,ON_TARGET,1,RIGHT_FOOT,0,0,76.8,67.7,OUTOF_BOX_CENTRE,1483,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779358881,254,cspm52r4xvet3vz4kywzdug44,1c8m2ko0wxq1asfkuykurdr0y,4wic6z72nwmhkheme209fcmp5,E. Eze,2f79rc4i712sxstahjkq6pxp1,B. Leno,1,ON_TARGET,1,RIGHT_FOOT,0,0,75.6,29.3,OUTOF_BOX_CENTRE,1945,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779443717,465,cspm52r4xvet3vz4kywzdug44,1c8m2ko0wxq1asfkuykurdr0y,7e7w34imugzsufvytjxytupd5,M. Lacroix,2f79rc4i712sxstahjkq6pxp1,B. Leno,1,ON_TARGET,0,HEAD,0,0,96.1,49.5,SMALL_BOX_CENTRE,3600,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779455231,499,cspm52r4xvet3vz4kywzdug44,1c8m2ko0wxq1asfkuykurdr0y,3yb66hal4fvr04bawz0y3efhl,D. MuÃ±oz,NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,0,1,96.7,33.4,BOX_DEEP_RIGHT,3906,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779469183,527,cspm52r4xvet3vz4kywzdug44,1c8m2ko0wxq1asfkuykurdr0y,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,2f79rc4i712sxstahjkq6pxp1,B. Leno,1,ON_TARGET,0,LEFT_FOOT,0,0,90.5,65.6,BOX_LEFT,4273,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2609792455,149,csq9f3g3ejipua5rg19dnxy50,b9si1jn1lfxfund69e9ogcu2n,9rm3r46uzxlmuqnp0jo4danhm,"Matheus Cunha""""",9s9i1a7hdq5bud8ma2dqi295h,"N. Pope""""",1,ON_TARGET,1,RIGHT_FOOT,0,0,81.5,52,OUTOF_BOX_CENTRE,1125,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609794363,235,csq9f3g3ejipua5rg19dnxy50,7vn2i2kd35zuetw6b38gw9jsz,66r7rq9kcoyow46ovmhzrtec5,"C. Wilson""""",29f3jvukalzylzr19t9phgxgq,"Toti Gomes""""",0,ON_TARGET,0,RIGHT_FOOT,0,0,92.6,47.9,BOX_CENTRE,1266,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609794387,236,csq9f3g3ejipua5rg19dnxy50,7vn2i2kd35zuetw6b38gw9jsz,66r7rq9kcoyow46ovmhzrtec5,"C. Wilson""""",NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,0,1,94.7,46.8,SMALL_BOX_CENTRE,1268,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609798977,227,csq9f3g3ejipua5rg19dnxy50,b9si1jn1lfxfund69e9ogcu2n,9rm3r46uzxlmuqnp0jo4danhm,"Matheus Cunha""""",9s9i1a7hdq5bud8ma2dqi295h,"N. Pope""""",1,ON_TARGET,0,LEFT_FOOT,0,0,92.5,69.6,BOX_LEFT,1658,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609806753,299,csq9f3g3ejipua5rg19dnxy50,b9si1jn1lfxfund69e9ogcu2n,6psklvi66inwws7buzf16yjft,"Pedro Neto""""",9s9i1a7hdq5bud8ma2dqi295h,"N. Pope""""",1,ON_TARGET,0,LEFT_FOOT,0,0,87.3,34.2,BOX_RIGHT,2102,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609807411,302,csq9f3g3ejipua5rg19dnxy50,b9si1jn1lfxfund69e9ogcu2n,8rfgwq7hbi4a3imda845vdyvp,"M. Lemina""""",NULL,NULL,NULL,ON_TARGET,0,HEAD,0,1,92.1,45.8,BOX_CENTRE,2138,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609825937,450,csq9f3g3ejipua5rg19dnxy50,7vn2i2kd35zuetw6b38gw9jsz,66r7rq9kcoyow46ovmhzrtec5,"C. Wilson""""",NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,1,1,88.5,50,BOX_CENTRE,2924,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609829135,457,csq9f3g3ejipua5rg19dnxy50,7vn2i2kd35zuetw6b38gw9jsz,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,71rob1lsnmdviy1siakkzpqdx,"JosÃƒÂ© SÃƒÂ¡""""",1,ON_TARGET,1,RIGHT_FOOT,0,0,82.1,48.5,OUTOF_BOX_CENTRE,3063,1,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609869485,557,csq9f3g3ejipua5rg19dnxy50,b9si1jn1lfxfund69e9ogcu2n,9rm3r46uzxlmuqnp0jo4danhm,"Matheus Cunha""""",9s9i1a7hdq5bud8ma2dqi295h,"N. Pope""""",1,ON_TARGET,0,RIGHT_FOOT,0,0,98,39,SMALL_BOX_RIGHT,3813,2,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609874391,595,csq9f3g3ejipua5rg19dnxy50,b9si1jn1lfxfund69e9ogcu2n,dl8x6fzdexn8r0sj65vgcgq8l,"Hwang Hee-Chan""""",NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,93.2,41.9,BOX_CENTRE,4228,2,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2609890287,757,csq9f3g3ejipua5rg19dnxy50,7vn2i2kd35zuetw6b38gw9jsz,6f1ljb0an6d0g4nbap6xgxsyd,"D. Burn""""",71rob1lsnmdviy1siakkzpqdx,"JosÃƒÂ© SÃƒÂ¡""""",1,ON_TARGET,0,RIGHT_FOOT,0,0,85.3,67.2,BOX_LEFT,5040,2,2kwbbcootiqqgmrzs6o5inle5,2023-10-28Z,23/24
2612895831,59,csz2tqay2sef13jygsg4uk5ck,7yx5dqhhphyvfisohikodajhv,v78uhwxgzojcec8lsdvucusp,"B. Mbeumo""""",9eaevg9okpy4gcm6yofg7vbv9,"A. Areola""""",1,ON_TARGET,1,LEFT_FOOT,0,0,85,17,OUTOF_BOX_DEEP_RIGHT,336,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612905215,125,csz2tqay2sef13jygsg4uk5ck,7yx5dqhhphyvfisohikodajhv,xu7mykgl15kaib3olilmsez9,"N. Maupay""""",NULL,NULL,NULL,ON_TARGET,0,HEAD,0,1,96.6,50.7,SMALL_BOX_CENTRE,606,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612925103,158,csz2tqay2sef13jygsg4uk5ck,4txjdaqveermfryvbfrr4taf7,p7vw4thx5wzo49h6hfabcq5m,"M. Kudus""""",NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,87.5,39.2,BOX_CENTRE,1085,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612937731,199,csz2tqay2sef13jygsg4uk5ck,4txjdaqveermfryvbfrr4taf7,d542ijpf3j9hdrtt1mfe6vwlx,"J. Bowen""""",NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,99,57.9,SMALL_BOX_LEFT,1524,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2613050089,714,csz2tqay2sef13jygsg4uk5ck,7yx5dqhhphyvfisohikodajhv,csinkvzxcphggdjeflmo173zd,"N. Collins""""",NULL,NULL,NULL,ON_TARGET,0,HEAD,0,1,93.5,53,BOX_CENTRE,4134,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2613082097,901,csz2tqay2sef13jygsg4uk5ck,7yx5dqhhphyvfisohikodajhv,34b0oqo4725okjxxngin9piw9,"F. Onyeka""""",9eaevg9okpy4gcm6yofg7vbv9,"A. Areola""""",1,ON_TARGET,1,RIGHT_FOOT,0,0,73.6,69.9,OUTOF_BOX_CENTRE,5368,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2779285501,10,ct3v47gdfeoinneo90iij4g7o,8b523ujgl21tbc01me65q0aoh,5jk0wq14a8emikh2vh53aw0ve,L. Delap,h12c7ocq35slzrop3ltnrsnp,G. Vicario,1,ON_TARGET,0,LEFT_FOOT,0,0,89.9,65.6,BOX_LEFT,21,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779326965,176,ct3v47gdfeoinneo90iij4g7o,22doj4sgsocqpxw45h607udje,1l228p52d8wdf8qhfxqu8rca,B. Johnson,NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,0,1,97.4,48.1,SMALL_BOX_CENTRE,1051,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779330967,139,ct3v47gdfeoinneo90iij4g7o,8b523ujgl21tbc01me65q0aoh,eybpkhnd5ldeiau8niu1gg57u,J. Clarke,h12c7ocq35slzrop3ltnrsnp,G. Vicario,1,ON_TARGET,0,HEAD,0,0,87.4,52.1,BOX_CENTRE,1163,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779339549,178,ct3v47gdfeoinneo90iij4g7o,8b523ujgl21tbc01me65q0aoh,5jk0wq14a8emikh2vh53aw0ve,L. Delap,h12c7ocq35slzrop3ltnrsnp,G. Vicario,1,ON_TARGET,1,RIGHT_FOOT,0,0,78.1,63.2,OUTOF_BOX_CENTRE,1394,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779344111,247,ct3v47gdfeoinneo90iij4g7o,22doj4sgsocqpxw45h607udje,1l228p52d8wdf8qhfxqu8rca,B. Johnson,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,88.4,46.6,BOX_CENTRE,1514,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779347493,257,ct3v47gdfeoinneo90iij4g7o,22doj4sgsocqpxw45h607udje,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,4hahqn1e8ds6pxqg3do71p1ih,A. Palmer,1,ON_TARGET,0,LEFT_FOOT,0,0,92.8,66.6,BOX_LEFT,1615,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779365649,271,ct3v47gdfeoinneo90iij4g7o,8b523ujgl21tbc01me65q0aoh,71bbzkvxtah61qhi34m9n79ck,O. Hutchinson,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,87.1,56.6,BOX_CENTRE,2125,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779372721,286,ct3v47gdfeoinneo90iij4g7o,8b523ujgl21tbc01me65q0aoh,71bbzkvxtah61qhi34m9n79ck,O. Hutchinson,h12c7ocq35slzrop3ltnrsnp,G. Vicario,1,ON_TARGET,1,RIGHT_FOOT,0,0,81.3,53.6,OUTOF_BOX_CENTRE,2304,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779378493,404,ct3v47gdfeoinneo90iij4g7o,22doj4sgsocqpxw45h607udje,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,4hahqn1e8ds6pxqg3do71p1ih,A. Palmer,1,ON_TARGET,0,RIGHT_FOOT,0,0,87.8,35.8,BOX_RIGHT,2456,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779484931,739,ct3v47gdfeoinneo90iij4g7o,22doj4sgsocqpxw45h607udje,9irgn82qm11logbhup51rg5wp,D. Spence,NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,0,1,87,60.2,BOX_CENTRE,4587,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2779499165,767,ct3v47gdfeoinneo90iij4g7o,22doj4sgsocqpxw45h607udje,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,84.7,34,BOX_RIGHT,5006,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-22Z,24/25
2612918561,125,ct7zwx60e5vsp1lukg1efip04,1c8m2ko0wxq1asfkuykurdr0y,5wkso3mls5ulkilr0xzfix1p1,"J. Andersen""""",1c4nu9s3t3p83pufjf3n3xqay,"J. Trafford""""",1,ON_TARGET,0,HEAD,0,0,88.5,38.4,BOX_CENTRE,904,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612931771,170,ct7zwx60e5vsp1lukg1efip04,1c8m2ko0wxq1asfkuykurdr0y,6ebb2xcovp1tx5nv5yyncb7x1,"J. Schlupp""""",NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,97.3,53,SMALL_BOX_CENTRE,1288,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612980555,426,ct7zwx60e5vsp1lukg1efip04,64bxxwu2mv2qqlv0monbkj1om,4ho3e7wi6z5tq8g87l8tjtwtm,"L. Koleosho""""",5frs9u0spep2j3gszu06awo9h,"S. Johnstone""""",1,ON_TARGET,1,RIGHT_FOOT,0,0,79.6,67.6,OUTOF_BOX_CENTRE,2799,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2613058375,823,ct7zwx60e5vsp1lukg1efip04,64bxxwu2mv2qqlv0monbkj1om,d4t6vzdlry8s22l0qhm1bdn11,"J. Brownhill""""",5frs9u0spep2j3gszu06awo9h,"S. Johnstone""""",1,ON_TARGET,1,RIGHT_FOOT,0,0,78.1,72.1,OUTOF_BOX_CENTRE,4769,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2613059333,826,ct7zwx60e5vsp1lukg1efip04,64bxxwu2mv2qqlv0monbkj1om,blczo3w34ik1wuu9r042gfvf9,"J. RodrÃƒÂ­guez""""",5frs9u0spep2j3gszu06awo9h,"S. Johnstone""""",1,ON_TARGET,0,HEAD,0,0,96.3,38.9,SMALL_BOX_RIGHT,4807,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2613062363,857,ct7zwx60e5vsp1lukg1efip04,64bxxwu2mv2qqlv0monbkj1om,9bkzl4dx3mci3w86rjpfkwowk,"W. Odobert""""",5frs9u0spep2j3gszu06awo9h,"S. Johnstone""""",1,ON_TARGET,0,LEFT_FOOT,0,0,97.5,74.4,BOX_DEEP_LEFT,4932,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2613073897,898,ct7zwx60e5vsp1lukg1efip04,64bxxwu2mv2qqlv0monbkj1om,dw5enxkcunwwewbmz8xq5ceeh,"D. O'Shea""""",5frs9u0spep2j3gszu06awo9h,"S. Johnstone""""",1,ON_TARGET,0,HEAD,0,0,91.3,51.8,BOX_CENTRE,5338,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2613080969,678,ct7zwx60e5vsp1lukg1efip04,1c8m2ko0wxq1asfkuykurdr0y,6dqnwhx0eglxhelidxg0dphm2,"T. Mitchell""""",NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,87.9,55.7,BOX_CENTRE,5629,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612890965,12,ctgzsbw4odvjy0pzeh86l46c4,ehd2iemqmschhj2ec0vayztzz,8g7clz1z04oqjxhg8xnqc7105,"A. DoucourÃƒÂ©""""",3wwi5vf2l1qbz7e5zdjoy8yga,"B. Verbruggen""""",1,ON_TARGET,0,LEFT_FOOT,0,0,93.2,59.6,BOX_CENTRE,178,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612898635,25,ctgzsbw4odvjy0pzeh86l46c4,ehd2iemqmschhj2ec0vayztzz,9o1vesnpfiucpoq35ihhpstex,"V. Mykolenko""""",3wwi5vf2l1qbz7e5zdjoy8yga,"B. Verbruggen""""",1,ON_TARGET,0,LEFT_FOOT,0,0,95.2,63,SMALL_BOX_LEFT,391,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612898725,26,ctgzsbw4odvjy0pzeh86l46c4,ehd2iemqmschhj2ec0vayztzz,9o1vesnpfiucpoq35ihhpstex,"V. Mykolenko""""",NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,0,1,93.5,64.8,BOX_LEFT,394,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612941221,323,ctgzsbw4odvjy0pzeh86l46c4,e5p0ehyguld7egzhiedpdnc3w,aititrd343hal6ount0dp5zze,"K. Mitoma""""",e8dina16u5kt5ho4u5igtmimt,"J. Pickford""""",1,ON_TARGET,0,RIGHT_FOOT,0,0,96.3,66.8,BOX_DEEP_LEFT,1624,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2613021653,759,ctgzsbw4odvjy0pzeh86l46c4,e5p0ehyguld7egzhiedpdnc3w,jagvvzc7329tf2c64mnc251,"L. Dunk""""",e8dina16u5kt5ho4u5igtmimt,"J. Pickford""""",1,ON_TARGET,1,RIGHT_FOOT,0,0,78.4,51.8,OUTOF_BOX_CENTRE,3261,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2613080167,533,ctgzsbw4odvjy0pzeh86l46c4,ehd2iemqmschhj2ec0vayztzz,35jaxclh329duzefna708jk5x,"J. Tarkowski""""",3wwi5vf2l1qbz7e5zdjoy8yga,"B. Verbruggen""""",1,ON_TARGET,0,HEAD,0,0,93.4,40.6,BOX_CENTRE,5385,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2778872191,26,cti5fsnw7o9iejwt55st6iuqc,avxknfz4f6ob0rv9dbnxdzde0,68iplmlkdp5wkgnlnnanj9be1,W. Coulibaly,920yurg08gqayxwc80q9f8ixh,M. Flekken,1,ON_TARGET,0,LEFT_FOOT,0,0,96.5,33.3,BOX_DEEP_RIGHT,122,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-21Z,24/25
2778873761,41,cti5fsnw7o9iejwt55st6iuqc,avxknfz4f6ob0rv9dbnxdzde0,6v1o4s2acog9guff3folo1jh1,J. Vardy,920yurg08gqayxwc80q9f8ixh,M. Flekken,1,ON_TARGET,0,LEFT_FOOT,0,0,90.1,63.4,BOX_LEFT,219,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-21Z,24/25
2778890891,147,cti5fsnw7o9iejwt55st6iuqc,7yx5dqhhphyvfisohikodajhv,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,90.8,51.9,BOX_CENTRE,1009,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-21Z,24/25
2778892893,160,cti5fsnw7o9iejwt55st6iuqc,avxknfz4f6ob0rv9dbnxdzde0,6v1o4s2acog9guff3folo1jh1,J. Vardy,920yurg08gqayxwc80q9f8ixh,M. Flekken,1,ON_TARGET,0,LEFT_FOOT,0,0,92.1,67.3,BOX_LEFT,1096,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-21Z,24/25
2778902087,224,cti5fsnw7o9iejwt55st6iuqc,7yx5dqhhphyvfisohikodajhv,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,87.1,33.1,BOX_RIGHT,1567,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-21Z,24/25
2778908133,255,cti5fsnw7o9iejwt55st6iuqc,7yx5dqhhphyvfisohikodajhv,8ju1opnca42o8i00wq3onzmqd,C. NÃ¸rgaard,NULL,NULL,NULL,ON_TARGET,0,HEAD,0,1,95.7,52.8,SMALL_BOX_CENTRE,1881,1,2kwbbcootiqqgmrzs6o5inle5,2025-02-21Z,24/25
2778957285,580,cti5fsnw7o9iejwt55st6iuqc,7yx5dqhhphyvfisohikodajhv,9mrmzuytv82k3u2nco9tq9y0a,Y. Yarmoliuk,eobf6cct1dpm7bdqyatg6ejmx,M. Hermansen,1,ON_TARGET,0,HEAD,0,0,94.8,42.5,SMALL_BOX_RIGHT,4086,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-21Z,24/25
2778968029,749,cti5fsnw7o9iejwt55st6iuqc,7yx5dqhhphyvfisohikodajhv,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,eobf6cct1dpm7bdqyatg6ejmx,M. Hermansen,1,ON_TARGET,0,RIGHT_FOOT,0,0,97.3,38.5,SMALL_BOX_RIGHT,5304,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-21Z,24/25
2778968083,750,cti5fsnw7o9iejwt55st6iuqc,7yx5dqhhphyvfisohikodajhv,6z1du1o69dgamvu2m8yi97dre,FÃ¡bio Carvalho,NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,0,1,90.7,43.5,BOX_CENTRE,5308,2,2kwbbcootiqqgmrzs6o5inle5,2025-02-21Z,24/25
2612765369,297,ctpt9siyl4ecxhtbqlfmzrd3o,6eqit8ye8aomdsrrq0hk3v7gh,3vtjjrqof5z2tjj84ehadqc45,"Bruno Fernandes""""",2f79rc4i712sxstahjkq6pxp1,"B. Leno""""",1,ON_TARGET,1,RIGHT_FOOT,0,0,81.1,56.4,OUTOF_BOX_CENTRE,1978,1,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612798477,490,ctpt9siyl4ecxhtbqlfmzrd3o,6eqit8ye8aomdsrrq0hk3v7gh,e5eiuko5p1yms97xndrvcr0bu,"A. Garnacho""""",2f79rc4i712sxstahjkq6pxp1,"B. Leno""""",1,ON_TARGET,0,RIGHT_FOOT,0,0,87.8,64.5,BOX_LEFT,2821,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612810567,528,ctpt9siyl4ecxhtbqlfmzrd3o,hzqh7z0mdl3v7gwete66syxp,dlpk0a4jgiswcm2r75uh1czpx,"H. Wilson""""",8kttsnok9bbh7kpy3zz3j2xg5,"A. Onana""""",1,ON_TARGET,1,LEFT_FOOT,0,0,80.5,30.8,OUTOF_BOX_CENTRE,3605,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612810989,536,ctpt9siyl4ecxhtbqlfmzrd3o,hzqh7z0mdl3v7gwete66syxp,ecp0v1dxqfjbgy3urnkz5d3o5,"JoÃƒÂ£o Palhinha""""",8kttsnok9bbh7kpy3zz3j2xg5,"A. Onana""""",1,ON_TARGET,0,RIGHT_FOOT,0,0,91.5,34.1,BOX_RIGHT,3652,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612812013,555,ctpt9siyl4ecxhtbqlfmzrd3o,hzqh7z0mdl3v7gwete66syxp,4jqgl7x5ewke1u0sy2cbkqfhl,"C. Bassey""""",3f3jcsa7gk6in9fskp9w5a5t5,"Diogo Dalot""""",0,ON_TARGET,0,RIGHT_FOOT,0,0,89.5,46,BOX_CENTRE,3747,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612817367,678,ctpt9siyl4ecxhtbqlfmzrd3o,6eqit8ye8aomdsrrq0hk3v7gh,6oq2axbijb2qrhw86l7erxmcq,"F. Pellistri""""",2f79rc4i712sxstahjkq6pxp1,"B. Leno""""",1,ON_TARGET,0,LEFT_FOOT,0,0,88,35.7,BOX_RIGHT,4240,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
2612832253,761,ctpt9siyl4ecxhtbqlfmzrd3o,6eqit8ye8aomdsrrq0hk3v7gh,3vtjjrqof5z2tjj84ehadqc45,"Bruno Fernandes""""",2f79rc4i712sxstahjkq6pxp1,"B. Leno""""",1,ON_TARGET,1,RIGHT_FOOT,0,0,73.2,59,OUTOF_BOX_CENTRE,4959,2,2kwbbcootiqqgmrzs6o5inle5,2023-11-04Z,23/24
