,event_id,market_id,selection_id,home_team,away_team,selection_name,sot_level,actual_sot,total_bets_laid_on_next_sot_level,total_bets_laid,next_sot_level_laid,sample_weight
4113,13119696,470670396,2271409991,Man City,Everton,Dwight McNeil,1,0,229,33639955,1,6.80738128216878e-06
4114,13299439,479433688,2308912794,Crystal Palace,Everton,Carlos Alcaraz,2,1,174,33639955,2,5.17242071221558e-06
4115,12609321,443494623,2155947081,Brighton,Ipswich,Simon Adingra,1,0,17,33639955,1,5.05351448894625e-07
4116,13201967,474147270,2286062639,Nottm Forest,Southampton,Adam Armstrong,1,0,1144,33639955,1,3.40071798550266e-05
4117,12565858,440579082,1965822562,Southampton,Nottm Forest,Ryan Yates,1,0,27,33639955,1,8.02617007067934e-07
4118,12565951,440572107,1965790252,Brighton,Man Utd,Noussair Mazraoui,1,0,53,33639955,1,1.57550745831854e-06
4119,12627903,445383743,2163764200,Fulham,Newcastle,Kieran Trippier,1,0,33,33639955,1,9.8097634197192e-07
4120,12963262,466492512,2253519610,Chelsea,Aston Villa,Morgan Rogers,1,0,8644,33639955,1,0.000256956348485008
4121,13149176,470834051,2272262865,Leicester,Man City,Manuel Akanji,1,0,34,33639955,1,1.01070289778925e-06
4122,12565942,440573070,1965794923,Liverpool,Brentford,Virgil van Dijk,2,1,76,33639955,2,2.25921824211715e-06
4123,13254844,475548739,2292075767,Wolves,Arsenal,Boubacar Traore,1,0,1,33639955,1,2.97265558173309e-08
4124,12697143,451218911,2188381135,Man Utd,Tottenham,Lisandro Martinez,2,1,13,33639955,2,3.86445225625302e-07
4125,13621881,497195591,2378837244,Wolves,Tottenham,Ben Davies,1,0,16,33639955,1,4.75624893077295e-07
4126,13501246,494181660,2366744935,Southampton,Crystal Palace,Kyle Walker-Peters,1,0,7,33639955,1,2.08085890721316e-07
4127,12767494,458815936,2221293607,Fulham,Aston Villa,Reiss Nelson,1,0,7,33639955,1,2.08085890721316e-07
4128,13149202,470836764,2272278243,Aston Villa,Brighton,Tyrone Mings,1,0,6,33639955,1,1.78359334903985e-07
4129,13177392,473529176,2283483310,Nottm Forest,Liverpool,Curtis Jones,1,0,238,33639955,1,7.07492028452476e-06
4130,13501246,494181660,2366744948,Southampton,Crystal Palace,Lesley Ugochukwu,1,0,2,33639955,1,5.94531116346618e-08
4131,13701684,501752596,2399118350,Man City,Wolves,Josko Gvardiol,1,0,1050,33639955,1,3.12128836081975e-05
4132,13166255,471704477,2275964969,Brighton,Arsenal,Joel Veltman,1,0,23,33639955,1,6.83710783798611e-07
4133,13770865,504280337,2410418798,Chelsea,Man Utd,Cole Palmer,2,1,6159,33639955,2,0.000183085857278941
4134,13076328,469083549,2264348795,Bournemouth,West Ham,Vladimir Coufal,1,0,35,33639955,1,1.04042945360658e-06
4135,13266283,476744011,2297166092,Man Utd,Crystal Palace,Leny Yoro,1,0,18,33639955,1,5.35078004711956e-07
4136,13166264,471703645,2275960611,Liverpool,Man Utd,Cody Gakpo,2,1,11489,33639955,2,0.000341528399785315
4137,12697143,451218907,2188380973,Man Utd,Tottenham,Harry Maguire,1,0,40,33639955,1,1.18906223269324e-06
4138,13254846,475548654,2292072124,Aston Villa,West Ham,Lamare Bogarde,1,0,1,33639955,1,2.97265558173309e-08
4139,13076327,469083782,2264351081,Liverpool,Fulham,Cody Gakpo,2,1,1,33639955,2,2.97265558173309e-08
4140,13166260,471715062,2276013781,Fulham,Ipswich,Conor Chaplin,1,0,5,33639955,1,1.48632779086655e-07
4141,13299468,479433946,2308915481,Liverpool,Wolves,Joe Gomez,1,0,4,33639955,1,1.18906223269324e-07
4142,13635252,498776096,2385812115,Brentford,Brighton,Solly March,1,0,5,33639955,1,1.48632779086655e-07
4143,13201980,474147194,2286061084,West Ham,Crystal Palace,Will Hughes,1,0,25,33639955,1,7.43163895433273e-07
4144,13254843,475548690,2292073039,Tottenham,Leicester,Oliver Skipp,1,0,1,33639955,1,2.97265558173309e-08
4145,12767539,458791699,2221202339,Bournemouth,Arsenal,Ethan Nwaneri,1,0,1,33639955,1,2.97265558173309e-08
4146,12804251,460155676,2226906890,West Ham,Man Utd,Matthijs de Ligt,1,0,28,33639955,1,8.32343562885265e-07
4147,13736276,503133814,2405242524,Ipswich,Brentford,Jacob Greaves,1,0,4,33639955,1,1.18906223269324e-07
4148,13701678,501753286,2399125050,Chelsea,Liverpool,Federico Chiesa,1,0,112,33639955,1,3.32937425154106e-06
4149,13635250,498782047,2385840772,Tottenham,Nottm Forest,Chris Wood,2,1,5510,33639955,2,0.000163793322553493
4150,13501229,493907375,2365715498,Nottm Forest,Man Utd,Anthony Elanga,2,1,597,33639955,2,1.77467538229466e-05
4151,13664462,500247660,2392433056,Brighton,West Ham,Simon Adingra,1,0,781,33639955,1,2.32164400933354e-05
4152,12963191,466493426,2253526001,Nottm Forest,Ipswich,Dara O'Shea,1,0,9,33639955,1,2.67539002355978e-07
4153,12309964,439783188,1962283940,Arsenal,Wolves,Goncalo Guedes,1,0,13,33639955,1,3.86445225625302e-07
4154,13119652,470673182,2271425725,Southampton,West Ham,Cameron Archer,1,0,194,33639955,1,5.7669518285622e-06
4155,13331873,480772408,2314772498,Man City,Liverpool,Ilkay Gundogan,1,0,158,33639955,1,4.69679581913828e-06
4156,13501227,494277750,2367149964,Bournemouth,Ipswich,Justin Kluivert,1,0,1169,33639955,1,3.47503437504598e-05
4157,12565858,440579082,1965822538,Southampton,Nottm Forest,Charlie Taylor,1,0,1,33639955,1,2.97265558173309e-08
4158,13736285,503134701,2405253005,Tottenham,Crystal Palace,Daichi Kamada,1,0,2,33639955,1,5.94531116346618e-08
4159,13621886,497193630,2378820625,Man City,Crystal Palace,Omar Marmoush,2,1,11627,33639955,2,0.000345630664488107
4160,13434775,484838560,2331280617,Brentford,Aston Villa,Donyell Malen,1,0,18,33639955,1,5.35078004711956e-07
4161,13266266,476743956,2297164807,Ipswich,Southampton,Ben Johnson,1,0,1,33639955,1,2.97265558173309e-08
4162,13303993,479387135,2308675794,Brighton,Chelsea,Malo Gusto,1,0,54,33639955,1,1.60523401413587e-06
4163,13436812,484842822,2331301943,Tottenham,Bournemouth,Dominic Solanke,2,1,1738,33639955,2,5.16647540105211e-05
4164,13664440,499547980,2389283569,Man City,Aston Villa,Youri Tielemans,1,0,4411,33639955,1,0.000131123837710247
4165,13058814,467867502,2259255055,Brentford,Newcastle,Callum Wilson,1,0,67,33639955,1,1.99167923976117e-06
4166,13398470,481774600,2319255166,Wolves,Fulham,Tom Cairney,1,0,1,33639955,1,2.97265558173309e-08
4167,12866484,461507305,2232647713,Bournemouth,Man City,Ilkay Gundogan,1,0,1170,33639955,1,3.47800703062772e-05
4168,13635235,498774008,2385800079,Aston Villa,Newcastle,Marcus Rashford,1,0,4,33639955,1,1.18906223269324e-07
4169,13177411,473720207,2284237401,Arsenal,Tottenham,Declan Rice,2,1,302,33639955,2,8.97741985683394e-06
4170,12569990,441613667,2147819295,Everton,Bournemouth,Dominic Calvert-Lewin,2,1,112,33639955,2,3.32937425154106e-06
4171,13471046,487252869,2340689201,Leicester,Man Utd,Woyo Coulibaly,1,0,1,33639955,1,2.97265558173309e-08
4172,12963298,466493507,2253526733,Wolves,Bournemouth,Joao Gomes,1,0,132,33639955,1,3.92390536788768e-06
4173,13840362,505925803,2417551987,Liverpool,Crystal Palace,Maxence Lacroix,1,0,17,33639955,1,5.05351448894625e-07
4174,13254856,475548636,2292071018,Southampton,Newcastle,Joe Aribo,1,0,17,33639955,1,5.05351448894625e-07
4175,13076335,469083778,2264350388,Arsenal,Everton,Leandro Trossard,1,0,168,33639955,1,4.99406137731159e-06
4176,13471045,487246500,2340662229,Bournemouth,Brentford,Vitaly Janelt,1,0,28,33639955,1,8.32343562885265e-07
4177,13266283,476744013,2297165777,Man Utd,Crystal Palace,Jean-Philippe Mateta,2,1,13,33639955,2,3.86445225625302e-07
4178,12627908,444609231,2160770224,Crystal Palace,Man Utd,Jean-Philippe Mateta,1,0,1,33639955,1,2.97265558173309e-08
4179,13201999,474146747,2286057367,Chelsea,Wolves,Enzo Fernandez,1,0,133,33639955,1,3.95363192370501e-06
4180,13299445,479434009,2308916316,Tottenham,Man Utd,Alejandro Garnacho,2,1,3299,33639955,2,9.80679076413747e-05
4181,13840362,505925803,2417551967,Liverpool,Crystal Palace,Curtis Jones,1,0,603,33639955,1,1.79251131578505e-05
4182,13736294,503133850,2405243025,Southampton,Man City,Rodri,1,0,2,33639955,1,5.94531116346618e-08
4183,13471036,487250280,2340677850,Arsenal,Chelsea,Declan Rice,1,0,1,33639955,1,2.97265558173309e-08
4184,13119696,470670396,2271409971,Man City,Everton,Josko Gvardiol,1,0,5,33639955,1,1.48632779086655e-07
4185,13534450,494901296,2369635045,Fulham,Liverpool,Darwin Nunez,1,0,252,33639955,1,7.49109206596739e-06
4186,12866493,461455188,2232397810,Man Utd,Chelsea,Wesley Fofana,1,0,69,33639955,1,2.05113235139583e-06
4187,13089585,470037713,2268639742,West Ham,Brighton,Crysencio Summerville,1,0,49,33639955,1,1.45660123504921e-06
4188,12899942,462704971,2237776422,Chelsea,Arsenal,Jorginho,1,0,1,33639955,1,2.97265558173309e-08
4189,13471044,487275511,2340778354,Fulham,Tottenham,Ben Davies,2,1,3,33639955,2,8.91796674519927e-08
4190,12899934,462748989,2237973854,Tottenham,Ipswich,Dominic Solanke,2,1,1,33639955,2,2.97265558173309e-08
4191,12767492,458786885,2221179755,Tottenham,West Ham,Yves Bissouma,2,1,8,33639955,2,2.37812446538647e-07
4192,13671989,501499036,2398017417,Nottm Forest,Brentford,Neco Williams,1,0,72,33639955,1,2.14031201884783e-06
4193,12565918,440579450,1965827317,Wolves,Chelsea,Carney Chukwuemeka,1,0,1,33639955,1,2.97265558173309e-08
4194,13770857,504487081,2411324377,Everton,Southampton,Jack Harrison,1,0,27,33639955,1,8.02617007067934e-07
4195,13471042,487265154,2340731861,Ipswich,Nottm Forest,Callum Hudson-Odoi,1,0,3152,33639955,1,9.3698103936227e-05
4196,12609338,443471021,2157468935,Bournemouth,Chelsea,Dango Ouattara,1,0,3,33639955,1,8.91796674519927e-08
4197,13770845,504908429,2413247257,Brighton,Liverpool,Harry Howell,1,0,8,33639955,1,2.37812446538647e-07
4198,13149176,470834051,2272262871,Leicester,Man City,Matheus Nunes,1,0,4,33639955,1,1.18906223269324e-07
4199,13501231,493907508,2365716191,Liverpool,Everton,Virgil van Dijk,1,0,1079,33639955,1,3.20749537269001e-05
4200,13433253,484848394,2331325821,Man Utd,Arsenal,Leandro Trossard,2,1,5997,33639955,2,0.000178270155236533
4201,12565926,440573404,1965797564,Bournemouth,Newcastle,William Osula,1,0,42,33639955,1,1.2485153443279e-06
4202,13534441,494926757,2369745981,Tottenham,Southampton,Dominic Solanke,2,1,930,33639955,2,2.76456969101177e-05
4203,12899874,462737784,2237933076,West Ham,Everton,Luis Guilherme,1,0,1,33639955,1,2.97265558173309e-08
4204,13433253,484848394,2331325804,Man Utd,Arsenal,Bruno Fernandes,2,1,4734,33639955,2,0.000140725515239245
4205,12767530,458810082,2221271289,Liverpool,Chelsea,Jarell Quansah,1,0,1,33639955,1,2.97265558173309e-08
4206,12866470,461504234,2232636474,Ipswich,Leicester,Sam Morsy,1,0,12,33639955,1,3.56718669807971e-07
4207,13254874,475548594,2292069832,Liverpool,Ipswich,Nathan Broadhead,1,0,1,33639955,1,2.97265558173309e-08
4208,13058792,467865262,2259246249,Aston Villa,Southampton,Sam Amo-Ameyaw,1,0,1,33639955,1,2.97265558173309e-08
4209,13621882,497195327,2378833362,Nottm Forest,Everton,Beto,1,0,1154,33639955,1,3.43044454131999e-05
4210,13701684,501752596,2399118345,Man City,Wolves,Bernardo Silva,1,0,2117,33639955,1,6.29311186652895e-05
4211,13201967,474147270,2289359197,Nottm Forest,Southampton,Flynn Downes,1,0,14,33639955,1,4.16171781442633e-07
4212,13166260,471715062,2276013765,Fulham,Ipswich,Issa Diop,1,0,36,33639955,1,1.07015600942391e-06
4213,12309924,439783261,1962285900,Nottm Forest,Bournemouth,Ryan Yates,2,1,3,33639955,2,8.91796674519927e-08
4214,12804254,460115380,2229388755,Aston Villa,Bournemouth,Dango Ouattara,2,1,9,33639955,2,2.67539002355978e-07
4215,13840362,505925803,2417551964,Liverpool,Crystal Palace,Ibrahima Konate,1,0,78,33639955,1,2.31867135375181e-06
4216,13621886,497193630,2378820641,Man City,Crystal Palace,Eberechi Eze,2,1,560,33639955,2,1.66468712577053e-05
4217,13303993,479387135,2308675782,Brighton,Chelsea,Tosin Adarabioyo,1,0,5,33639955,1,1.48632779086655e-07
4218,13621907,497193783,2378822979,Liverpool,West Ham,Luis Guilherme,1,0,2,33639955,1,5.94531116346618e-08
4219,13076315,469083016,2264344325,Nottm Forest,Aston Villa,Morgan Rogers,1,0,5485,33639955,1,0.00016305015865806
4220,13026616,467517979,2257684409,Fulham,Brighton,Rodrigo Muniz,1,0,7041,33639955,1,0.000209304679509827
4221,13534455,494918513,2369707470,West Ham,Bournemouth,Justin Kluivert,1,0,253,33639955,1,7.52081862178472e-06
4222,12627903,445383743,2163764211,Fulham,Newcastle,Lloyd Kelly,1,0,4,33639955,1,1.18906223269324e-07
4223,12609338,443471021,2155834431,Bournemouth,Chelsea,Levi Colwill,1,0,76,33639955,1,2.25921824211715e-06
4224,13664453,500253144,2392463000,Wolves,Leicester,Goncalo Guedes,1,0,1,33639955,1,2.97265558173309e-08
4225,13701672,501753413,2399127090,Crystal Palace,Nottm Forest,Jefferson Lerma,1,0,4,33639955,1,1.18906223269324e-07
4226,13471050,487262492,2340723815,Everton,West Ham,Tomas Soucek,2,1,14,33639955,2,4.16171781442633e-07
4227,13254843,475548690,2292073007,Tottenham,Leicester,Yves Bissouma,1,0,2,33639955,1,5.94531116346618e-08
4228,13434775,484838560,2331280620,Brentford,Aston Villa,Jacob Ramsey,1,0,2331,33639955,1,6.92926016101983e-05
4229,12731568,456139452,2209655323,Man City,Fulham,James McAtee,1,0,13,33639955,1,3.86445225625302e-07
4230,13058812,467863186,2259236646,West Ham,Wolves,Jean-Ricner Bellegarde,1,0,618,33639955,1,1.83710114951105e-05
4231,12866485,461455173,2232397272,Wolves,Crystal Palace,Tyrick Mitchell,1,0,222,33639955,1,6.59929539144746e-06
4232,13202028,474146552,2286056071,Ipswich,Man City,Oscar Bobb,1,0,3,33639955,1,8.91796674519927e-08
4233,13119698,470695902,2271551509,Brighton,Brentford,Igor Julio,1,0,1,33639955,1,2.97265558173309e-08
4234,13076317,469083814,2264351833,Newcastle,Leicester,Sandro Tonali,1,0,259,33639955,1,7.69917795668871e-06
4235,13166267,471687367,2275879572,Man City,West Ham,Tomas Soucek,2,1,8,33639955,2,2.37812446538647e-07
4236,13026597,467335743,2256937038,Leicester,West Ham,Emerson,1,0,65,33639955,1,1.93222612812651e-06
4237,12963191,466493426,2253525976,Nottm Forest,Ipswich,Nikola Milenkovic,1,0,17,33639955,1,5.05351448894625e-07
4238,13254846,475548654,2292072111,Aston Villa,West Ham,Tyrone Mings,1,0,81,33639955,1,2.4078510212038e-06
4239,12804230,460113752,2226732685,Brighton,Wolves,Joel Veltman,1,0,7,33639955,1,2.08085890721316e-07
4240,13664460,500251056,2392451597,Southampton,Fulham,Raul Jimenez,2,1,629,33639955,2,1.86980036091011e-05
4241,12609284,443509680,2156022075,Fulham,West Ham,Jarrod Bowen,2,1,104,33639955,2,3.09156180500241e-06
4242,13119662,470672571,2271421623,Chelsea,Fulham,Jadon Sancho,2,1,69,33639955,2,2.05113235139583e-06
4243,13621897,497193685,2378821209,Arsenal,Brentford,Raheem Sterling,1,0,69,33639955,1,2.05113235139583e-06
4244,12309918,439685151,1962979513,West Ham,Aston Villa,John McGinn,1,0,2139,33639955,1,6.35851028932708e-05
4245,13501222,494181497,2366743888,Brighton,Aston Villa,Danny Welbeck,1,0,1,33639955,1,2.97265558173309e-08
4246,13433253,484848390,2331325680,Man Utd,Arsenal,Ethan Nwaneri,1,0,36,33639955,1,1.07015600942391e-06
4247,12866488,461455208,2232398444,Tottenham,Aston Villa,Wilson Odobert,1,0,1,33639955,1,2.97265558173309e-08
4248,13266287,476743485,2297160620,Chelsea,West Ham,Nicolas Jackson,1,0,41,33639955,1,1.21878878851057e-06
4249,13177411,473720211,2284237901,Arsenal,Tottenham,James Maddison,1,0,8,33639955,1,2.37812446538647e-07
4250,13026597,467335743,2256937047,Leicester,West Ham,Lucas Paqueta,1,0,197,33639955,1,5.85613149601419e-06
4251,12804239,460127925,2226789023,Man City,Southampton,Cameron Archer,1,0,2,33639955,1,5.94531116346618e-08
4252,13501246,494181660,2366744963,Southampton,Crystal Palace,Daniel Munoz,1,0,338,33639955,1,1.00475758662578e-05
4253,13026593,467517791,2257681856,Man City,Nottm Forest,Phil Foden,1,0,578,33639955,1,1.71819492624173e-05
4254,13635243,498774394,2385804308,Leicester,Liverpool,Ryan Gravenberch,1,0,383,33639955,1,1.13852708780377e-05
4255,12309932,439786153,1962297665,Chelsea,Man City,Kiernan Dewsbury-Hall,1,0,47,33639955,1,1.39714812341455e-06
4256,13664450,500453691,2393350487,Bournemouth,Man Utd,Illia Zabarnyi,1,0,12,33639955,1,3.56718669807971e-07
4257,13299444,479433853,2308914552,West Ham,Brentford,Bryan Mbeumo,2,1,1,33639955,2,2.97265558173309e-08
4258,13058799,467852683,2259184395,Man Utd,Nottm Forest,James Ward-Prowse,1,0,5,33639955,1,1.48632779086655e-07
4259,12609338,443471021,2155834439,Bournemouth,Chelsea,Marc Guiu,1,0,17,33639955,1,5.05351448894625e-07
4260,12767494,458815936,2221293627,Fulham,Aston Villa,Jaden Philogene,1,0,4,33639955,1,1.18906223269324e-07
4261,12804253,460157413,2226914163,Crystal Palace,Tottenham,Destiny Udogie,1,0,32,33639955,1,9.51249786154589e-07
4262,12627902,445370907,2163711696,Liverpool,Bournemouth,Ryan Christie,1,0,20,33639955,1,5.94531116346618e-07
4263,12899910,462712418,2237828651,Man Utd,Leicester,Patson Daka,1,0,4,33639955,1,1.18906223269324e-07
4264,13254874,475548594,2292069802,Liverpool,Ipswich,Kostas Tsimikas,1,0,1,33639955,1,2.97265558173309e-08
4265,13076327,469083795,2264351466,Liverpool,Fulham,Treymaurice Nyoni,1,0,2,33639955,1,5.94531116346618e-08
4266,13303989,479020833,2306988076,Everton,Liverpool,Harvey Elliott,1,0,8,33639955,1,2.37812446538647e-07
4267,12697145,451191508,2188285419,Ipswich,Aston Villa,Sam Morsy,1,0,89,33639955,1,2.64566346774245e-06
4268,13119695,470698879,2271565268,Liverpool,Leicester,Henry Cartwright,1,0,1,33639955,1,2.97265558173309e-08
4269,13058815,467859871,2259222322,Tottenham,Chelsea,Axel Disasi,1,0,2,33639955,1,5.94531116346618e-08
4270,13076335,469083778,2264350412,Arsenal,Everton,Idrissa Gueye,1,0,21,33639955,1,6.24257672163949e-07
4271,13058792,467865262,2259246218,Aston Villa,Southampton,Jaden Philogene,1,0,6,33639955,1,1.78359334903985e-07
4272,13201967,474147270,2286062652,Nottm Forest,Southampton,Cameron Archer,1,0,1055,33639955,1,3.13615163872841e-05
4273,12570007,441613655,2147818777,Nottm Forest,Wolves,Daniel Podence,1,0,1,33639955,1,2.97265558173309e-08
4274,13076328,469083549,2264348795,Bournemouth,West Ham,Vladimir Coufal,1,0,35,33639955,1,1.04042945360658e-06
4275,13166265,471687395,2275880600,Southampton,Brentford,Sepp van den Berg,1,0,2,33639955,1,5.94531116346618e-08
4276,13664458,500453804,2393351636,Liverpool,Tottenham,Wilson Odobert,1,0,14,33639955,1,4.16171781442633e-07
4277,12731638,455061666,2205001126,Everton,Newcastle,Harvey Barnes,1,0,22015,33639955,1,0.00065443012631854
4278,13736300,503134665,2405251128,Liverpool,Arsenal,Darwin Nunez,1,0,2,33639955,1,5.94531116346618e-08
4279,13202012,474147115,2286059729,Brentford,Liverpool,Tyler Morton,1,0,1,33639955,1,2.97265558173309e-08
4280,13534450,494901296,2369635037,Fulham,Liverpool,Trent Alexander-Arnold,1,0,5,33639955,1,1.48632779086655e-07
4281,13254843,475548690,2292073032,Tottenham,Leicester,Jannik Vestergaard,1,0,40,33639955,1,1.18906223269324e-06
4282,13736300,503134665,2405251149,Liverpool,Arsenal,Kai Havertz,1,0,904,33639955,1,2.68728064588671e-05
4283,13770878,505332545,2415006248,Man City,Bournemouth,Erling Haaland,2,1,5500,33639955,2,0.00016349605699532
4284,13058802,467872016,2259273222,Leicester,Brighton,Simon Adingra,1,0,16,33639955,1,4.75624893077295e-07
4285,13026617,467517039,2257676157,Newcastle,Liverpool,Federico Chiesa,1,0,16,33639955,1,4.75624893077295e-07
4286,13166263,471687335,2275879105,Crystal Palace,Chelsea,Nicolas Jackson,1,0,13602,33639955,1,0.000404340612227335
4287,13501227,494277754,2367150374,Bournemouth,Ipswich,Liam Delap,2,1,233,33639955,2,6.9262875054381e-06
4288,13436135,484855002,2331350442,Brighton,Fulham,Sander Berge,1,0,11,33639955,1,3.2699211399064e-07
4289,13701678,501753286,2399125035,Chelsea,Liverpool,Romeo Lavia,1,0,50,33639955,1,1.48632779086655e-06
4290,13076315,469083016,2264344298,Nottm Forest,Aston Villa,Elliot Anderson,1,0,371,33639955,1,1.10285522082298e-05
4291,13635252,498776100,2385811669,Brentford,Brighton,Yoane Wissa,2,1,1727,33639955,2,5.13377618965305e-05
4292,12565942,440573075,1965795541,Liverpool,Brentford,Ben Mee,1,0,11,33639955,1,3.2699211399064e-07
4293,12570004,441613701,2147820404,Brentford,Southampton,Cameron Archer,1,0,66,33639955,1,1.96195268394384e-06
4294,13166264,471703645,2275960601,Liverpool,Man Utd,Virgil van Dijk,2,1,393,33639955,2,1.1682536436211e-05
4295,13149202,470836764,2272278262,Aston Villa,Brighton,Lewis Dunk,1,0,82,33639955,1,2.43757757702113e-06
4296,13534448,494898689,2369625675,Aston Villa,Nottm Forest,Donyell Malen,2,1,363,33639955,2,1.07907397616911e-05
4297,12866486,461512263,2232673113,Fulham,Brentford,Sepp van den Berg,1,0,40,33639955,1,1.18906223269324e-06
4298,13166259,471714736,2276011955,Bournemouth,Everton,Evanilson,2,1,1401,33639955,2,4.16469047000806e-05
4299,12731551,456091957,2209343887,Leicester,Bournemouth,Enes Unal,1,0,19,33639955,1,5.64804560529287e-07
4300,13701732,501754277,2399133380,Leicester,Southampton,Mateus Fernandes,1,0,989,33639955,1,2.93995637033403e-05
4301,13331846,480614012,2314091695,Leicester,Brentford,Mikkel Damsgaard,1,0,5,33639955,1,1.48632779086655e-07
4302,12866470,461504234,2232636477,Ipswich,Leicester,Cameron Burgess,1,0,21,33639955,1,6.24257672163949e-07
4303,12767498,458820359,2221314992,Man Utd,Brentford,Mikkel Damsgaard,1,0,827,33639955,1,2.45838616609327e-05
4304,13201967,474147270,2289359197,Nottm Forest,Southampton,Flynn Downes,1,0,14,33639955,1,4.16171781442633e-07
4305,12866484,461507305,2232647698,Bournemouth,Man City,Enes Unal,1,0,6,33639955,1,1.78359334903985e-07
4306,13270883,476741873,2297152138,Brentford,Tottenham,Kevin Schade,1,0,3,33639955,1,8.91796674519927e-08
4307,12309924,439783269,1962286032,Nottm Forest,Bournemouth,Justin Kluivert,1,0,423,33639955,1,1.2574333110731e-05
4308,12866480,461509700,2232659408,Nottm Forest,West Ham,Callum Hudson-Odoi,2,1,29,33639955,2,8.62070118702596e-07
4309,13254845,475548618,2292070484,Crystal Palace,Brentford,Vitaly Janelt,1,0,29,33639955,1,8.62070118702596e-07
4310,13026607,467516989,2257675272,Arsenal,Man Utd,Martin Odegaard,1,0,6145,33639955,1,0.000182669685497498
4311,13701684,501752596,2399118351,Man City,Wolves,James McAtee,1,0,111,33639955,1,3.29964769572373e-06
4312,13501234,494226459,2366922382,Chelsea,Tottenham,Timo Werner,1,0,18,33639955,1,5.35078004711956e-07
4313,13501232,493919373,2365760813,Wolves,West Ham,Tomas Soucek,1,0,84,33639955,1,2.4970306886558e-06
4314,13501227,494277750,2367149975,Bournemouth,Ipswich,Julio Soler,1,0,1,33639955,1,2.97265558173309e-08
4315,12627897,444601794,2160741016,West Ham,Chelsea,Kiernan Dewsbury-Hall,1,0,2,33639955,1,5.94531116346618e-08
4316,12866473,461507688,2232649949,Liverpool,Brighton,Dominik Szoboszlai,1,0,1780,33639955,1,5.2913269354849e-05
4317,13266324,476743974,2297165141,Newcastle,Fulham,Anthony Gordon,1,0,10580,33639955,1,0.000314506960547361
4318,13736276,503133814,2405242512,Ipswich,Brentford,Conor Chaplin,1,0,72,33639955,1,2.14031201884783e-06
4319,13770876,504280476,2410421462,Aston Villa,Tottenham,Rodrigo Bentancur,1,0,3,33639955,1,8.91796674519927e-08
4320,12309924,439783269,1962286043,Nottm Forest,Bournemouth,Alex Scott,1,0,26,33639955,1,7.72890451250604e-07
4321,12309966,439648015,1961683042,Ipswich,Liverpool,Trent Alexander-Arnold,1,0,3167,33639955,1,9.4144002273487e-05
4322,13635243,498774394,2385804278,Leicester,Liverpool,Ricardo Pereira,1,0,23,33639955,1,6.83710783798611e-07
4323,13119686,470697521,2271558846,Arsenal,Ipswich,Kai Havertz,2,1,3215,33639955,2,9.55708769527189e-05
4324,13202045,474147234,2286062055,Man Utd,Brighton,Noussair Mazraoui,1,0,34,33639955,1,1.01070289778925e-06
4325,12609339,443478702,2155874165,Tottenham,Arsenal,Son Heung-Min,1,0,101557,33639955,1,0.00301893982914067
4326,12963248,466493082,2253522684,Liverpool,Man City,Ilkay Gundogan,1,0,4247,33639955,1,0.000126248682556204
4327,13770868,504929966,2413345156,Leicester,Ipswich,Jacob Greaves,1,0,12,33639955,1,3.56718669807971e-07
4328,13177411,473720211,2284237898,Arsenal,Tottenham,Ismeal Kabia,1,0,1,33639955,1,2.97265558173309e-08
4329,13089584,470037746,2268640995,Everton,Chelsea,Jarrad Branthwaite,1,0,24,33639955,1,7.13437339615942e-07
4330,13058823,467857056,2259210095,Fulham,Arsenal,Raul Jimenez,2,1,374,33639955,2,1.11177318756818e-05
4331,13166260,471715062,2276013767,Fulham,Ipswich,Antonee Robinson,1,0,192,33639955,1,5.70749871692753e-06
4332,13501231,493907512,2365716354,Liverpool,Everton,Diogo Jota,2,1,1029,33639955,2,3.05886259360335e-05
4333,13266318,476743891,2297162821,Bournemouth,Liverpool,Mohamed Salah,2,1,7496,33639955,2,0.000222830262406712
4334,13534455,494918513,2369707456,West Ham,Bournemouth,Andy Irving,1,0,1,33639955,1,2.97265558173309e-08
4335,13736276,503133814,2405242533,Ipswich,Brentford,Kristoffer Ajer,1,0,1,33639955,1,2.97265558173309e-08
4336,13058815,467859871,2259222343,Tottenham,Chelsea,Marc Guiu,1,0,6,33639955,1,1.78359334903985e-07
4337,13770865,504280332,2410419423,Chelsea,Man Utd,Kiernan Dewsbury-Hall,1,0,6,33639955,1,1.78359334903985e-07
4338,12609338,443471030,2157781425,Bournemouth,Chelsea,Enes Unal,2,1,1,33639955,2,2.97265558173309e-08
4339,13635235,498774008,2385800077,Aston Villa,Newcastle,Marco Asensio,1,0,11925,33639955,1,0.000354489178121671
4340,13166244,471685922,2275871115,Tottenham,Newcastle,Kieran Trippier,1,0,1,33639955,1,2.97265558173309e-08
4341,13026593,467517791,2257681855,Man City,Nottm Forest,Ruben Dias,1,0,35,33639955,1,1.04042945360658e-06
4342,12899890,462739028,2237938394,Crystal Palace,Fulham,Jean-Philippe Mateta,2,1,361,33639955,2,1.07312866500565e-05
4343,13254844,475548739,2292075797,Wolves,Arsenal,Myles Lewis-Skelly,1,0,3,33639955,1,8.91796674519927e-08
4344,13076336,469083697,2264349461,Brighton,Crystal Palace,Yankuba Minteh,1,0,1204,33639955,1,3.57907732040664e-05
